default_probability,risk_band,credit_score,actual_default
0.04582478926133937,Low,824,0
0.1988094435943904,Low,740,0
0.5298049258428619,Medium,558,0
0.2064600221182219,Low,736,0
0.0929782226154758,Low,798,0
0.5519864576026724,Medium,546,0
0.24577556728488678,Low,714,1
0.6958694038325467,High,467,0
0.402308327743541,Medium,628,0
0.9048508611072025,High,352,0
0.32645840397588044,Low,670,0
0.6298005046685649,Medium,503,0
0.2799449556574182,Low,696,0
0.8411376174534645,High,387,0
0.6486289347984971,High,493,1
0.20968260749079898,Low,734,0
0.30178886505278546,Low,684,0
0.29213033537924693,Low,689,0
0.6285013440021371,Medium,504,0
0.264094363206016,Low,704,0
0.17420453575928604,Low,754,0
0.3539561589300076,Low,655,0
0.5212316364295888,Medium,563,0
0.5346802872534798,Medium,555,0
0.7162060740065118,High,456,0
0.19143968794158997,Low,744,0
0.45230693635488173,Medium,601,0
0.594200193099732,Medium,523,0
0.26243105782194226,Low,705,0
0.3965925975080178,Medium,631,0
0.39361549414262287,Medium,633,0
0.2938068493919462,Low,688,1
0.43610166112166454,Medium,610,0
0.3190771925452811,Low,674,0
0.5861365309805515,Medium,527,0
0.5825186555970616,Medium,529,0
0.7240968494745519,High,451,1
0.10258586438406482,Low,793,0
0.2485846790868642,Low,713,0
0.6790813904866069,High,476,0
0.46133188934834113,Medium,596,0
0.1069290969187369,Low,791,0
0.4080301727995165,Medium,625,0
0.19203618885345525,Low,744,0
0.4593529405875629,Medium,597,1
0.3410918102411169,Low,662,0
0.35907523569899735,Low,652,0
0.45384228539259636,Medium,600,0
0.47865453271590597,Medium,586,0
0.49402831412429693,Medium,578,0
0.30459659816197876,Low,682,0
0.35057077780626017,Low,657,0
0.11628351107416093,Low,786,0
0.28714980338675694,Low,692,0
0.852992021491426,High,380,1
0.44133034294203677,Medium,607,0
0.3864325940771635,Medium,637,0
0.8203866742506475,High,398,0
0.6036499035746248,Medium,517,0
0.8412795836950847,High,387,1
0.5922236862620487,Medium,524,0
0.4251309653645406,Medium,616,0
0.6924620526802563,High,469,1
0.22448457157820448,Low,726,0
0.39089960795953305,Medium,635,0
0.38085645513707095,Low,640,1
0.5845108432584579,Medium,528,0
0.4772375614338556,Medium,587,0
0.3316567712632001,Low,667,0
0.48359079474075944,Medium,584,0
0.11876091185309014,Low,784,0
0.43870016559972863,Medium,608,1
0.1763335857678645,Low,753,0
0.24756500321123392,Low,713,0
0.24527557236760783,Low,715,0
0.7173879898416792,High,455,0
0.38648458911369976,Medium,637,0
0.6750856911007809,High,478,0
0.6941426939959452,High,468,0
0.602186195176132,Medium,518,0
0.6381902684848323,Medium,498,0
0.5542627590746885,Medium,545,0
0.40631563090942563,Medium,626,0
0.3915982889548276,Medium,634,0
0.46366301619811745,Medium,594,0
0.5012470407651544,Medium,574,1
0.5931371225716193,Medium,523,0
0.6796952526449551,High,476,0
0.44222021364664726,Medium,606,0
0.13043093023479857,Low,778,0
0.4455529917490116,Medium,604,0
0.3507920254362399,Low,657,0
0.6317594439581014,Medium,502,0
0.38716687316208703,Medium,637,0
0.814940314774992,High,401,0
0.23249735149143871,Low,722,0
0.5635761824609438,Medium,540,1
0.6703674065918388,High,481,0
0.259325659510496,Low,707,0
0.6302119190428419,Medium,503,0
0.20792345035696297,Low,735,0
0.22307465134479257,Low,727,0
0.13605774097425194,Low,775,0
0.2983953170607685,Low,685,0
0.42539561432090167,Medium,616,0
0.15842910865397242,Low,762,0
0.670241910780752,High,481,0
0.5472453251912265,Medium,549,0
0.23958370561839215,Low,718,0
0.21990863516785036,Low,729,0
0.22985048909877168,Low,723,0
0.4133180079929525,Medium,622,0
0.5691619878936962,Medium,536,0
0.4300028522994385,Medium,613,0
0.2917694052367259,Low,689,1
0.3314072964602064,Low,667,0
0.14778030499793568,Low,768,0
0.6520822061518856,High,491,0
0.3021273144328717,Low,683,0
0.5423178578288589,Medium,551,1
0.8789284494735689,High,366,0
0.13684034549402155,Low,774,0
0.3528029482342996,Low,655,0
0.49151883998288176,Medium,579,0
0.23306924237965118,Low,721,0
0.5199920907239782,Medium,564,1
0.4576583316089105,Medium,598,0
0.3654373667540651,Low,649,0
0.36779164366696415,Low,647,0
0.1340191473835807,Low,776,0
0.36465395486519775,Low,649,0
0.2699881112419144,Low,701,0
0.41812677862917325,Medium,620,0
0.2874409565367964,Low,691,0
0.20205363082207747,Low,738,0
0.4376860840275011,Medium,609,1
0.14262562625365122,Low,771,0
0.4557848656162076,Medium,599,0
0.3525332035908373,Low,656,0
0.5754178749709307,Medium,533,0
0.7379878481731071,High,444,1
0.5762487240949181,Medium,533,0
0.33172413869044176,Low,667,0
0.20383353693505368,Low,737,0
0.6793028653495438,High,476,0
0.2874594324264511,Low,691,0
0.44505680891097116,Medium,605,0
0.5431114100771844,Medium,551,1
0.2954438477041569,Low,687,0
0.46980547175414117,Medium,591,0
0.45666536519787504,Medium,598,0
0.5434574930447656,Medium,551,0
0.6124780714271284,Medium,513,1
0.2053922737464976,Low,737,0
0.5878819092907545,Medium,526,0
0.4083294995648233,Medium,625,1
0.42363383180175085,Medium,617,0
0.8720038483299681,High,370,0
0.4872477526525005,Medium,582,0
0.17176682784936606,Low,755,0
0.14175746470313105,Low,772,0
0.4349981088495993,Medium,610,0
0.4662232260158977,Medium,593,0
0.25474055733422296,Low,709,0
0.7278516652765882,High,449,0
0.1385348698757818,Low,773,0
0.2109458094172124,Low,733,1
0.5119785500515583,Medium,568,0
0.25946739180449485,Low,707,0
0.5429426046497278,Medium,551,0
0.7084726776526129,High,460,0
0.31846950838477106,Low,674,0
0.3198886155256594,Low,674,0
0.43041207642414825,Medium,613,0
0.6645694795255132,High,484,0
0.7188521338581362,High,454,0
0.2799260826723893,Low,696,0
0.3179401034052819,Low,675,0
0.5221149949667825,Medium,562,0
0.5235058945456741,Medium,562,0
0.602505624909475,Medium,518,0
0.6883681940389763,High,471,0
0.20908351629325905,Low,735,0
0.5351603171715693,Medium,555,0
0.8015719372455621,High,409,0
0.08573564120666595,Low,802,0
0.3986644243226363,Medium,630,0
0.5666258784787557,Medium,538,0
0.5095535712344565,Medium,569,1
0.11535197094325379,Low,786,0
0.655801724761139,High,489,0
0.34143337620792474,Low,662,0
0.245732232428131,Low,714,0
0.29860377064640403,Low,685,0
0.7495560987258905,High,437,0
0.7907250875871755,High,415,0
0.5738215656368593,Medium,534,1
0.2596151594844789,Low,707,0
0.36846832840461885,Low,647,0
0.48271925451641146,Medium,584,0
0.19786785101021462,Low,741,0
0.7582103248508066,High,432,0
0.35784462288771207,Low,653,0
0.5946329461842566,Medium,522,0
0.7400882454179001,High,442,0
0.11562461049172287,Low,786,0
0.5323322500855407,Medium,557,0
0.13032851703114057,Low,778,0
0.10739486891940266,Low,790,0
0.4315244737490299,Medium,612,0
0.7570672625792255,High,433,1
0.09919927648554312,Low,795,0
0.4724100989179643,Medium,590,0
0.21880217306981828,Low,729,0
0.2752473919641856,Low,698,0
0.3931807059158239,Medium,633,0
0.11975619484501054,Low,784,0
0.6104439777650308,Medium,514,0
0.5118792513100703,Medium,568,0
0.43649114500994607,Medium,609,0
0.16931232868815324,Low,756,0
0.6622992794111007,High,485,0
0.3520685883211924,Low,656,0
0.2696691727381449,Low,701,0
0.5848578284732907,Medium,528,0
0.08694738047321202,Low,802,0
0.09597576948540928,Low,797,0
0.36392689291325747,Low,649,0
0.6712611458662371,High,480,1
0.3714369550960998,Low,645,0
0.41025292343792985,Medium,624,0
0.2704136898845867,Low,701,0
0.15792572603029914,Low,763,0
0.45120779742002376,Medium,601,0
0.47992577877828585,Medium,586,0
0.21405033690912095,Low,732,0
0.42871652784685366,Medium,614,0
0.35857701552783633,Low,652,0
0.2133592078421097,Low,732,0
0.831222766562119,High,392,0
0.5610260856006021,Medium,541,0
0.32401335454646896,Low,671,1
0.18757233489273847,Low,746,0
0.41956875226439294,Medium,619,0
0.5583965681772799,Medium,542,0
0.1504149185480691,Low,767,0
0.5191841316474698,Medium,564,0
0.3116442101775302,Low,678,0
0.2061143138270177,Low,736,0
0.6392485111338762,Medium,498,0
0.27634731284530223,Low,698,0
0.5588554653659611,Medium,542,1
0.21912006800277814,Low,729,0
0.527926253581102,Medium,559,0
0.1910630185068582,Low,744,0
0.27387537193797534,Low,699,0
0.5721361861815418,Medium,535,0
0.587649279670981,Medium,526,0
0.460402954271441,Medium,596,0
0.5885130918747353,Medium,526,0
0.39646268222492603,Medium,631,0
0.4875996719861787,Medium,581,0
0.3481769402093269,Low,658,0
0.19870565509999633,Low,740,0
0.7118886819509522,High,458,0
0.32898165848366234,Low,669,0
0.38092819432945485,Low,640,0
0.2539199057082411,Low,710,0
0.41594697350683174,Medium,621,0
0.8131642920619259,High,402,0
0.48617680950688175,Medium,582,0
0.297624441745492,Low,686,0
0.44094478504824836,Medium,607,0
0.8618758678844568,High,375,0
0.20220338509316899,Low,738,0
0.8052039373432647,High,407,1
0.2813264173908365,Low,695,0
0.32659307267773013,Low,670,0
0.38884454400177615,Medium,636,0
0.48819303719714996,Medium,581,0
0.5708474076341457,Medium,536,0
0.42364848580999925,Medium,616,0
0.5211112319200607,Medium,563,0
0.4741739541327166,Medium,589,0
0.8573618896031192,High,378,0
0.20728774759869492,Low,735,0
0.42113822797596073,Medium,618,0
0.19188931492222738,Low,744,0
0.5050121132271864,Medium,572,1
0.19124656287127784,Low,744,0
0.23072587314923373,Low,723,0
0.22041239316415387,Low,728,0
0.6105880884612442,Medium,514,0
0.374969871377776,Low,643,0
0.5304926935966441,Medium,558,1
0.3646965815756765,Low,649,0
0.37026285917555185,Low,646,0
0.43333319764863376,Medium,611,1
0.8427170796213986,High,386,1
0.08392055320472853,Low,803,0
0.31030542724922594,Low,679,0
0.4079562940162662,Medium,625,0
0.38892891790874623,Medium,636,0
0.17466676533638728,Low,753,0
0.34033224127367906,Low,662,0
0.6961325866360875,High,467,0
0.2700142042146693,Low,701,0
0.8506283549310484,High,382,0
0.5126923032636022,Medium,568,0
0.34742044794370885,Low,658,0
0.5128417517400333,Medium,567,0
0.7647287482033001,High,429,0
0.4104233424473623,Medium,624,0
0.29861989552293994,Low,685,0
0.20096354395890317,Low,739,0
0.6492974857273179,High,492,0
0.20301183198090092,Low,738,0
0.5053976710068616,Medium,572,0
0.22624641561893996,Low,725,0
0.24968172622796345,Low,712,0
0.6648349731402273,High,484,0
0.5509884060176763,Medium,546,0
0.5082064835969203,Medium,570,0
0.22247644891276697,Low,727,0
0.11955881525705604,Low,784,0
0.27962374523963884,Low,696,0
0.7945852417399355,High,412,0
0.20673764177437756,Low,736,0
0.6626998252762204,High,485,0
0.22146810610827217,Low,728,0
0.14426764116573831,Low,770,0
0.22600673918684003,Low,725,0
0.3543293577155526,Low,655,0
0.7846497476948657,High,418,0
0.468459031875672,Medium,592,0
0.27862632812793603,Low,696,1
0.17604898050352655,Low,753,0
0.48055432988695485,Medium,585,0
0.7915354932273483,High,414,0
0.1812539515769298,Low,750,0
0.534367457427525,Medium,556,0
0.27296918499389206,Low,699,0
0.564913112937037,Medium,539,0
0.5046989163392792,Medium,572,0
0.7491477984885608,High,437,0
0.5585048575478153,Medium,542,0
0.18824646401378373,Low,746,0
0.7841006613539405,High,418,0
0.5196790413007679,Medium,564,0
0.3058978705786608,Low,681,0
0.5195812960274405,Medium,564,0
0.1701912266473291,Low,756,0
0.15559131731080325,Low,764,0
0.2283032785439719,Low,724,0
0.20509638421167695,Low,737,0
0.4058271070400351,Medium,626,0
0.1410186517620785,Low,772,0
0.6085999772517453,Medium,515,0
0.4596245272173295,Medium,597,0
0.2141170034795522,Low,732,0
0.23920671477004668,Low,718,0
0.2805515308916712,Low,695,0
0.34275820169452076,Low,661,0
0.1576343577613083,Low,763,0
0.43281686675432335,Medium,611,0
0.28215940792568467,Low,694,0
0.14139858935974012,Low,772,0
0.2956552648093369,Low,687,0
0.42619828955921285,Medium,615,0
0.5049838939181795,Medium,572,0
0.08109137645966503,Low,805,0
0.3744119101898368,Low,644,1
0.7176759958386054,High,455,1
0.6707457814148851,High,481,1
0.4491941091663248,Medium,602,0
0.458639410991081,Medium,597,0
0.2963716342823162,Low,686,0
0.2742139410356226,Low,699,0
0.2660436483414308,Low,703,0
0.06219071169929113,Low,815,0
0.1602398664156515,Low,761,0
0.5524390254260372,Medium,546,0
0.29413497915244896,Low,688,0
0.44200222958034563,Medium,606,0
0.49361027596230816,Medium,578,0
0.19119762515227018,Low,744,0
0.30476528997176167,Low,682,0
0.5039336254178151,Medium,572,0
0.07298421756784833,Low,809,0
0.7411956454071132,High,442,0
0.09117259340889346,Low,799,0
0.5214360437876018,Medium,563,0
0.4561420729430748,Medium,599,0
0.03171902252035502,Low,832,0
0.08248510728726628,Low,804,0
0.19353639001364953,Low,743,0
0.35908956553333216,Low,652,0
0.46713838176109357,Medium,593,0
0.15786717647918783,Low,763,0
0.5108638104267769,Medium,569,0
0.218020206697169,Low,730,0
0.49956454671366424,Medium,575,0
0.374810667205962,Low,643,0
0.06691791065437949,Low,813,0
0.20695814225097411,Low,736,0
0.3172656067941163,Low,675,0
0.4594216592498846,Medium,597,0
0.3267826578421508,Low,670,0
0.17381770946549693,Low,754,0
0.48590561928827036,Medium,582,0
0.3511742162281033,Low,656,0
0.1695820104631307,Low,756,0
0.08659428577935548,Low,802,0
0.2384907452575938,Low,718,0
0.18319935469736207,Low,749,0
0.2350206228541915,Low,720,0
0.1966816671598788,Low,741,0
0.11475710560907992,Low,786,0
0.5152806427349769,Medium,566,0
0.2998141575735527,Low,685,0
0.17722321819184292,Low,752,1
0.12962631164955268,Low,778,0
0.7210877445787326,High,453,0
0.5818037272260217,Medium,530,0
0.16345283538225144,Low,760,0
0.5033741555961959,Medium,573,0
0.3995436508192848,Medium,630,0
0.40756626564480014,Medium,625,0
0.26291388633947194,Low,705,0
0.4356690924223749,Medium,610,0
0.20716270205344095,Low,736,0
0.2518052737230229,Low,711,0
0.7787615570526333,High,421,0
0.32475068498929655,Low,671,1
0.4394053976034008,Medium,608,0
0.29909311045607323,Low,685,0
0.5242602360997347,Medium,561,0
0.42682853539199755,Medium,615,0
0.460598570040989,Medium,596,0
0.34983699325256684,Low,657,0
0.7430527409090023,High,441,1
0.39033383675510736,Medium,635,0
0.4849608524854294,Medium,583,0
0.17586126151335907,Low,753,0
0.2932909612894603,Low,688,0
0.3982028981180883,Medium,630,0
0.12436703392380707,Low,781,0
0.3762874460793292,Low,643,0
0.43929740842936355,Medium,608,0
0.7029108060104241,High,463,0
0.34507112787125144,Low,660,0
0.7860652935369375,High,417,0
0.4988165500778729,Medium,575,0
0.44010278453303125,Medium,607,0
0.16610720253490402,Low,758,0
0.664227005377464,High,484,0
0.33863987027666764,Low,663,0
0.5282207706945048,Medium,559,0
0.4775090280129988,Medium,587,0
0.3326037085816653,Low,667,0
0.23216514085550896,Low,722,0
0.5962721225918439,Medium,522,0
0.18674547299918323,Low,747,0
0.7148635117957584,High,456,0
0.41632744078011524,Medium,621,0
0.8497069130807829,High,382,1
0.15143806503367552,Low,766,0
0.29428796650605743,Low,688,0
0.4800790990160411,Medium,585,0
0.2065841148559464,Low,736,0
0.5287236860765082,Medium,559,0
0.19938008744454605,Low,740,0
0.17269351541514902,Low,755,0
0.26222601085743946,Low,705,0
0.6186388458703933,Medium,509,0
0.6626174268762485,High,485,1
0.23881781360467752,Low,718,0
0.8324495504364482,High,392,1
0.6047318546621039,Medium,517,0
0.2918240187739851,Low,689,0
0.8444415049802172,High,385,1
0.09142485035401059,Low,799,0
0.6087401790661283,Medium,515,1
0.13751629511937916,Low,774,0
0.2038930786625564,Low,737,0
0.05401084590203375,Low,820,0
0.5717014718112745,Medium,535,1
0.4277320135881651,Medium,614,0
0.32491468388851236,Low,671,0
0.31260362400968844,Low,678,0
0.49925306446295725,Medium,575,0
0.1886176360462493,Low,746,0
0.04105452164800892,Low,827,0
0.6580439190391345,High,488,0
0.5439567156673378,Medium,550,0
0.24059908700383623,Low,717,0
0.3680042366549989,Low,647,0
0.34723889622749,Low,659,0
0.28747539784753595,Low,691,0
0.17981090960676752,Low,751,0
0.13010873321844063,Low,778,0
0.7879171287020128,High,416,0
0.3577876624344388,Low,653,0
0.16469708524177373,Low,759,0
0.29827393094024107,Low,685,0
0.15791288042173898,Low,763,0
0.21902059075295088,Low,729,0
0.5172897025249747,Medium,565,1
0.7346093948152925,High,445,0
0.29642735600930686,Low,686,1
0.7337343312761241,High,446,0
0.6577968359257588,High,488,0
0.2437674417135533,Low,715,0
0.5378438103239446,Medium,554,0
0.3403323280551267,Low,662,0
0.22276198172731276,Low,727,1
0.5666259424392132,Medium,538,0
0.41519538736381606,Medium,621,0
0.2662866793719137,Low,703,1
0.3432159658045447,Low,661,0
0.2261787840981949,Low,725,0
0.29024070355173825,Low,690,0
0.5566056657370791,Medium,543,0
0.5845409431180778,Medium,528,0
0.3197528042095748,Low,674,0
0.5441218447393912,Medium,550,0
0.4973238010849483,Medium,576,0
0.4534626654510165,Medium,600,0
0.22502471334512214,Low,726,0
0.472642691814404,Medium,590,1
0.5288124227775728,Medium,559,0
0.2758125292462683,Low,698,0
0.2078670676807765,Low,735,0
0.09743651224539968,Low,796,0
0.33978056981060967,Low,663,0
0.23187402369594562,Low,722,0
0.14273922645669207,Low,771,0
0.2967961866397018,Low,686,0
0.39577422115303595,Medium,632,1
0.4858923574499256,Medium,582,0
0.7341306034220083,High,446,0
0.33183410624912835,Low,667,0
0.1130852556400874,Low,787,0
0.33021700873716137,Low,668,0
0.5387067705134998,Medium,553,1
0.2175572334167555,Low,730,0
0.6211041459437396,Medium,508,0
0.4217840482608001,Medium,618,0
0.09987102898043994,Low,795,0
0.24025734319695724,Low,717,0
0.29195524432992215,Low,689,0
0.5288580733168152,Medium,559,0
0.18110892918451793,Low,750,0
0.5042458811406002,Medium,572,0
0.19771711829712535,Low,741,0
0.3224829112744987,Low,672,0
0.3962703772963151,Medium,632,0
0.6067320276427127,Medium,516,0
0.39457847516923383,Medium,632,0
0.4369969713518509,Medium,609,0
0.43813252626753846,Medium,609,1
0.4760136465313898,Medium,588,0
0.36300697845080754,Low,650,0
0.5209304588074015,Medium,563,0
0.8247447514010082,High,396,1
0.6589606788247384,High,487,0
0.6147658633748786,Medium,511,0
0.171317214321558,Low,755,0
0.7389391071129954,High,443,0
0.6986894648932731,High,465,1
0.16742734017806662,Low,757,0
0.8401462874005156,High,387,0
0.5241367031688545,Medium,561,0
0.10200816040887474,Low,793,0
0.22151368548344286,Low,728,0
0.5388125589903737,Medium,553,0
0.8656251128614596,High,373,1
0.3560173599176141,Low,654,0
0.6692159661709952,High,481,0
0.24209425917955787,Low,716,0
0.11316659689464349,Low,787,0
0.5863638571061178,Medium,527,0
0.5241084610736073,Medium,561,0
0.11661663969746529,Low,785,0
0.22099342895474205,Low,728,0
0.3182841073834604,Low,674,0
0.5932782735580173,Medium,523,0
0.708588092781258,High,460,0
0.5951195905712037,Medium,522,0
0.31986809893688656,Low,674,0
0.21303562912057866,Low,732,0
0.26026622572585106,Low,706,0
0.3833161717270215,Medium,639,0
0.5609206661240962,Medium,541,0
0.3175054053716175,Low,675,0
0.2786917153209959,Low,696,0
0.8053316070591143,High,407,1
0.5857873169522895,Medium,527,0
0.20570830806357723,Low,736,0
0.6984877756450026,High,465,0
0.12366039331404809,Low,781,0
0.5193561820867157,Medium,564,0
0.5691704276596159,Medium,536,0
0.3512836834877663,Low,656,0
0.7451659123664424,High,440,0
0.35577126408473514,Low,654,0
0.3079411476740482,Low,680,0
0.45770161464920855,Medium,598,0
0.5168937500853115,Medium,565,0
0.7940382988005447,High,413,0
0.17479019917326408,Low,753,0
0.16837399283095222,Low,757,0
0.40455833588610274,Medium,627,0
0.4034918661009182,Medium,628,0
0.2656993569137936,Low,703,0
0.21557064898470954,Low,731,0
0.81016006910181,High,404,1
0.48202096553072804,Medium,584,0
0.2723264786181677,Low,700,0
0.7301077674928008,High,448,0
0.3495773944096071,Low,657,0
0.5088234950156197,Medium,570,1
0.25860843475729145,Low,707,0
0.6652983105321804,High,484,0
0.18608246657240887,Low,747,0
0.38537252939251765,Medium,638,0
0.7500375032135265,High,437,0
0.2416826982362045,Low,717,0
0.5046972315452588,Medium,572,0
0.5583872506420582,Medium,542,0
0.5348975892581919,Medium,555,0
0.5213923897097089,Medium,563,0
0.3903910487366099,Medium,635,0
0.3858439875782609,Medium,637,0
0.20844437934008106,Low,735,0
0.3948374784885702,Medium,632,0
0.8426216354003924,High,386,1
0.7516463030019994,High,436,0
0.23975209662680025,Low,718,0
0.8428223294435461,High,386,1
0.6332178028760719,Medium,501,0
0.583203444839904,Medium,529,0
0.22641739436607028,Low,725,0
0.10496429590660195,Low,792,0
0.6193405047093636,Medium,509,0
0.2401560042782027,Low,717,0
0.5474301871785298,Medium,548,0
0.6622930724570212,High,485,0
0.3245234805825441,Low,671,0
0.419596153645154,Medium,619,0
0.15839237234271672,Low,762,0
0.2466771647645426,Low,714,0
0.1123930848506888,Low,788,0
0.10962031075963972,Low,789,0
0.20284232407666508,Low,738,0
0.5173031020491525,Medium,565,0
0.16614715860088128,Low,758,0
0.5638230779304482,Medium,539,0
0.16105833019014437,Low,761,0
0.18005815577383597,Low,750,0
0.3764428893797474,Low,642,0
0.29845038972334276,Low,685,0
0.3337996221609833,Low,666,0
0.2586412262845907,Low,707,0
0.44489136616893926,Medium,605,0
0.10793960382584776,Low,790,0
0.7796387617859144,High,421,1
0.40674256503081635,Medium,626,0
0.1530505948970486,Low,765,0
0.3788289207590855,Low,641,0
0.3365175855176041,Low,664,0
0.3906818150334676,Medium,635,0
0.39919247248747775,Medium,630,0
0.15987359892406358,Low,762,0
0.205109105312919,Low,737,0
0.5870652224553331,Medium,527,0
0.7435670652015484,High,441,0
0.4371050092409606,Medium,609,0
0.7326784553984382,High,447,0
0.15766835479876312,Low,763,0
0.29088904277617844,Low,690,0
0.38707331408050094,Medium,637,0
0.46052165661990874,Medium,596,0
0.5623307305138784,Medium,540,0
0.573969561332252,Medium,534,0
0.2848123638125253,Low,693,0
0.19298749856295677,Low,743,0
0.20702211355003958,Low,736,0
0.34636553968783057,Low,659,0
0.63434054653173,Medium,501,0
0.35547436655176523,Low,654,0
0.4041946346330611,Medium,627,0
0.7016940159183628,High,464,0
0.3132285703575544,Low,677,0
0.2902745160364038,Low,690,0
0.10125456941089395,Low,794,0
0.13757828677174044,Low,774,0
0.14153932468458108,Low,772,0
0.2055199624055008,Low,736,0
0.32802964394441014,Low,669,1
0.37998099189554185,Low,641,0
0.6252340339259734,Medium,506,0
0.5092316175318945,Medium,569,0
0.24989996206267515,Low,712,0
0.21766880219025098,Low,730,0
0.620581368142678,Medium,508,0
0.2581568577253029,Low,708,0
0.27568348319175806,Low,698,1
0.5921212286221892,Medium,524,0
0.48280181232524844,Medium,584,0
0.37063144721438446,Low,646,0
0.5694524735696389,Medium,536,0
0.07508196480657356,Low,808,0
0.3231563585834583,Low,672,0
0.34525187624851017,Low,660,1
0.5762260453985566,Medium,533,0
0.5447416556799138,Medium,550,0
0.2672200635295095,Low,703,0
0.38271884570592746,Medium,639,0
0.26883959687608894,Low,702,0
0.5056482994950128,Medium,571,0
0.09733600142286403,Low,796,1
0.24850151092912356,Low,713,0
0.7179260261736913,High,455,0
0.3465397353612701,Low,659,0
0.29185580615718176,Low,689,0
0.6375938615029473,Medium,499,0
0.32314126704264556,Low,672,0
0.7387894089737688,High,443,0
0.8702197681197165,High,371,1
0.26532893793157897,Low,704,0
0.27595660701304286,Low,698,0
0.2945731084460897,Low,687,0
0.27148270317861184,Low,700,0
0.3335880044722737,Low,666,1
0.5224608324535774,Medium,562,0
0.39563514129159355,Medium,632,0
0.4967378719711572,Medium,576,0
0.2779683363929479,Low,697,0
0.6211392925585966,Medium,508,0
0.3244969172721629,Low,671,0
0.33827596249675934,Low,663,0
0.41865477830936354,Medium,619,0
0.36334792422380296,Low,650,0
0.2722167491212577,Low,700,0
0.4641832192666405,Medium,594,0
0.6491752866092216,High,492,0
0.4271555535649365,Medium,615,0
0.13480574839801698,Low,775,0
0.57593991055458,Medium,533,0
0.33634332544709056,Low,665,0
0.6736395659695488,High,479,0
0.5230674825464342,Medium,562,0
0.3699382407719514,Low,646,0
0.4362559553413275,Medium,610,0
0.6688859497998535,High,482,0
0.3854171213621438,Medium,638,0
0.561042120089672,Medium,541,0
0.40790307252534297,Medium,625,0
0.28405860741982847,Low,693,0
0.788841044566304,High,416,1
0.2158953263105239,Low,731,0
0.720586696072328,High,453,0
0.15571182410739365,Low,764,0
0.30546765865026027,Low,681,0
0.27922005577410747,Low,696,0
0.3823571540707619,Low,639,0
0.1980253202478093,Low,741,0
0.2951646433215358,Low,687,0
0.32835746927597553,Low,669,0
0.3322952880103036,Low,667,0
0.5030488415490979,Medium,573,0
0.30056371019709893,Low,684,0
0.5613695989987204,Medium,541,1
0.4315738363460536,Medium,612,0
0.3408115259250714,Low,662,0
0.7188419168194733,High,454,0
0.6426332345363683,High,496,0
0.6067794530626082,Medium,516,0
0.14420827779535442,Low,770,0
0.02730943615241776,Low,834,0
0.1705299476817477,Low,756,0
0.6916547888868433,High,469,0
0.24225922094719754,Low,716,0
0.44812547922902385,Medium,603,0
0.3040833285382554,Low,682,0
0.39053487872603354,Medium,635,0
0.7661143100204236,High,428,0
0.7880886930321422,High,416,0
0.3430811768667313,Low,661,0
0.20610022397690833,Low,736,0
0.3510026640927757,Low,656,0
0.2602171071788637,Low,706,0
0.8886511893887774,High,361,0
0.23672807940687343,Low,719,0
0.47153930609147066,Medium,590,0
0.31012728227503705,Low,679,0
0.2059019116268467,Low,736,0
0.21610578472833675,Low,731,0
0.03871662216143835,Low,828,0
0.1436102061113884,Low,771,0
0.4222235783938364,Medium,617,0
0.5368960652946024,Medium,554,0
0.1319496808099355,Low,777,0
0.2169619515666342,Low,730,0
0.7198009556875034,High,454,0
0.5309254478248656,Medium,557,1
0.2672994418822092,Low,702,0
0.5209214198847941,Medium,563,0
0.7164048668125259,High,455,0
0.5820653836583433,Medium,529,0
0.38673218639141366,Medium,637,0
0.2812338554404998,Low,695,0
0.7308841140742778,High,448,1
0.6329415479698278,Medium,501,1
0.3499025943337705,Low,657,0
0.4169717809155131,Medium,620,0
0.4032211618373811,Medium,628,0
0.46828851789587195,Medium,592,0
0.6387787027556096,Medium,498,0
0.32092079301821624,Low,673,0
0.7646233260096169,High,429,1
0.6969969740856475,High,466,1
0.3819087363208734,Low,639,0
0.17821214164753832,Low,751,0
0.6556649389794134,High,489,0
0.5394652964664932,Medium,553,1
0.49927536151271557,Medium,575,1
0.7430569984422754,High,441,1
0.25380426575031956,Low,710,0
0.416518544825358,Medium,620,0
0.7840430470177575,High,418,1
0.541224441674159,Medium,552,0
0.4521200706437586,Medium,601,0
0.6951005373497909,High,467,0
0.342433931018537,Low,661,0
0.4106242548209719,Medium,624,0
0.34888699419557984,Low,658,0
0.1604005432294389,Low,761,0
0.19668501214003148,Low,741,0
0.5161528225141744,Medium,566,0
0.35620602460983536,Low,654,0
0.11811021918939921,Low,785,0
0.409613331725427,Medium,624,0
0.30905333118209416,Low,680,0
0.7768357167375046,High,422,0
0.6375723689129799,Medium,499,0
0.6475880054385988,High,493,0
0.25393815551854526,Low,710,0
0.1603311280235966,Low,761,0
0.6344270983430433,Medium,501,0
0.22861395863757078,Low,724,0
0.22650111657206884,Low,725,0
0.35785620993100636,Low,653,0
0.6271802759102834,Medium,505,0
0.736617248041984,High,444,0
0.8543371295466587,High,380,0
0.5687293678732863,Medium,537,0
0.19291260583156256,Low,743,0
0.2533745052231014,Low,710,0
0.2624301112769968,Low,705,0
0.09738435141829137,Low,796,0
0.3828907828228117,Medium,639,1
0.09779291803119881,Low,796,0
